State,State Code,Age of Mother 9,Age of Mother 9 Code,Mother's Education,Mother's Education Code,Delivery Method,Delivery Method Code,Deaths,Births,Death Rate Raw,Death Rate Fx,Death Rate Clean
New York,36,35-39 years,35-39,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,14,4548,3.08 (Unreliable),3.08,3.08
New York,36,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,28,499,56.11,56.11,56.11
New York,36,40-44 years,40-44,High school graduate or GED completed,3,Vaginal,1,17,3513,4.84 (Unreliable),4.84,4.84
New York,36,40-44 years,40-44,High school graduate or GED completed,3,Cesarean,2,16,1693,9.45 (Unreliable),9.45,9.45
New York,36,40-44 years,40-44,"Some college credit, but not a degree",4,Vaginal,1,14,2050,6.83 (Unreliable),6.83,6.83
New York,36,40-44 years,40-44,"Some college credit, but not a degree",4,Cesarean,2,14,1969,7.11 (Unreliable),7.11,7.11
New York,36,40-44 years,40-44,"Associate degree (AA, AS)",5,Vaginal,1,10,1265,7.91 (Unreliable),7.91,7.91
New York,36,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,18,4721,3.81 (Unreliable),3.81,3.81
New York,36,40-44 years,40-44,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,13,4566,2.85 (Unreliable),2.85,2.85
New York,36,40-44 years,40-44,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,15,4717,3.18 (Unreliable),3.18,3.18
North Carolina,37,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,101,10274,9.83,9.83,9.83
North Carolina,37,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,45,2143,21,21,21
North Carolina,37,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,109,10973,9.93,9.93,9.93
North Carolina,37,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,46,2574,17.87,17.87,17.87
North Carolina,37,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,29,2640,10.98,10.98,10.98
North Carolina,37,15-19 years,15-19,"Some college credit, but not a degree",4,Cesarean,2,10,581,17.21 (Unreliable),17.21,17.21
North Carolina,37,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,95,9972,9.53,9.53,9.53
North Carolina,37,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,62,3502,17.7,17.7,17.7
North Carolina,37,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,314,43232,7.26,7.26,7.26
North Carolina,37,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,203,13928,14.57,14.57,14.57
North Carolina,37,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,170,27706,6.14,6.14,6.14
North Carolina,37,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,118,8794,13.42,13.42,13.42
North Carolina,37,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,31,7104,4.36,4.36,4.36
North Carolina,37,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,17,2200,7.73 (Unreliable),7.73,7.73
North Carolina,37,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,18,5755,3.13 (Unreliable),3.13,3.13
North Carolina,37,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,64,6460,9.91,9.91,9.91
North Carolina,37,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,43,3110,13.83,13.83,13.83
North Carolina,37,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,242,30466,7.94,7.94,7.94
North Carolina,37,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,161,13595,11.84,11.84,11.84
North Carolina,37,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,183,30733,5.95,5.95,5.95
North Carolina,37,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,122,13441,9.08,9.08,9.08
North Carolina,37,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,74,15565,4.75,4.75,4.75
North Carolina,37,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,58,6679,8.68,8.68,8.68
North Carolina,37,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,129,30465,4.23,4.23,4.23
North Carolina,37,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,75,10310,7.27,7.27,7.27
North Carolina,37,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,19,7651,2.48 (Unreliable),2.48,2.48
North Carolina,37,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,18,2599,6.93 (Unreliable),6.93,6.93
North Carolina,37,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,46,3616,12.72,12.72,12.72
North Carolina,37,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,37,2016,18.35,18.35,18.35
North Carolina,37,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,110,14579,7.55,7.55,7.55
North Carolina,37,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,96,8579,11.19,11.19,11.19
North Carolina,37,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,123,18956,6.49,6.49,6.49
North Carolina,37,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,113,10790,10.47,10.47,10.47
North Carolina,37,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,54,12572,4.3,4.3,4.3
North Carolina,37,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,53,6958,7.62,7.62,7.62
North Carolina,37,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,98,37208,2.63,2.63,2.63
North Carolina,37,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,78,15924,4.9,4.9,4.9
North Carolina,37,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,48,18233,2.63,2.63,2.63
North Carolina,37,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,44,7436,5.92,5.92,5.92
North Carolina,37,35-39 years,35-39,9th through 12th grade with no diploma,2,Vaginal,1,21,1293,16.24,16.24,16.24
North Carolina,37,35-39 years,35-39,9th through 12th grade with no diploma,2,Cesarean,2,12,858,13.99 (Unreliable),13.99,13.99
North Carolina,37,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,55,4858,11.32,11.32,11.32
North Carolina,37,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,44,3600,12.22,12.22,12.22
North Carolina,37,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,57,7080,8.05,8.05,8.05
North Carolina,37,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,68,5006,13.58,13.58,13.58
North Carolina,37,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,39,4936,7.9,7.9,7.9
North Carolina,37,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,22,3486,6.31,6.31,6.31
North Carolina,37,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,51,14781,3.45,3.45,3.45
North Carolina,37,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,52,8950,5.81,5.81,5.81
North Carolina,37,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,23,9502,2.42,2.42,2.42
North Carolina,37,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,19,5599,3.39 (Unreliable),3.39,3.39
North Carolina,37,40-44 years,40-44,High school graduate or GED completed,3,Cesarean,2,10,747,13.39 (Unreliable),13.39,13.39
North Carolina,37,40-44 years,40-44,"Some college credit, but not a degree",4,Vaginal,1,10,1200,8.33 (Unreliable),8.33,8.33
North Carolina,37,40-44 years,40-44,"Some college credit, but not a degree",4,Cesarean,2,21,1116,18.82,18.82,18.82
North Carolina,37,40-44 years,40-44,"Associate degree (AA, AS)",5,Vaginal,1,11,876,12.56 (Unreliable),12.56,12.56
North Carolina,37,40-44 years,40-44,"Associate degree (AA, AS)",5,Cesarean,2,10,795,12.58 (Unreliable),12.58,12.58
North Carolina,37,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,21,2241,9.37,9.37,9.37
North Carolina,37,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,16,1888,8.47 (Unreliable),8.47,8.47
North Dakota,38,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,12,954,12.58 (Unreliable),12.58,12.58
North Dakota,38,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,18,2960,6.08 (Unreliable),6.08,6.08
North Dakota,38,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,10,2189,4.57 (Unreliable),4.57,4.57
North Dakota,38,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,14,2595,5.39 (Unreliable),5.39,5.39
North Dakota,38,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,10,4425,2.26 (Unreliable),2.26,2.26
North Dakota,38,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,15,4096,3.66 (Unreliable),3.66,3.66
Ohio,39,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,135,11988,11.26,11.26,11.26
Ohio,39,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,56,3085,18.15,18.15,18.15
Ohio,39,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,118,13087,9.02,9.02,9.02
Ohio,39,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,56,3445,16.26,16.26,16.26
Ohio,39,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,11,1690,6.51 (Unreliable),6.51,6.51
Ohio,39,20-24 years,20-24,8th grade or less,1,Vaginal,1,28,4411,6.35,6.35,6.35
Ohio,39,20-24 years,20-24,8th grade or less,1,Cesarean,2,10,628,15.92 (Unreliable),15.92,15.92
Ohio,39,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,130,14023,9.27,9.27,9.27
Ohio,39,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,89,5262,16.91,16.91,16.91
Ohio,39,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,404,56375,7.17,7.17,7.17
Ohio,39,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,240,20540,11.68,11.68,11.68
Ohio,39,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,152,22549,6.74,6.74,6.74
Ohio,39,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,83,8156,10.18,10.18,10.18
Ohio,39,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,20,5371,3.72,3.72,3.72
Ohio,39,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,15,1772,8.47 (Unreliable),8.47,8.47
Ohio,39,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,20,5529,3.62,3.62,3.62
Ohio,39,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,15,1692,8.87 (Unreliable),8.87,8.87
Ohio,39,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,15,234,64.10 (Unreliable),64.1,64.1
Ohio,39,20-24 years,20-24,Unknown or Not Stated,Unk,Unknown or Not Stated,9,12,21,571.43 (Unreliable),571.43,571.43
Ohio,39,25-29 years,25-29,8th grade or less,1,Vaginal,1,28,5411,5.17,5.17,5.17
Ohio,39,25-29 years,25-29,8th grade or less,1,Cesarean,2,19,863,22.02 (Unreliable),22.02,22.02
Ohio,39,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,94,8297,11.33,11.33,11.33
Ohio,39,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,67,4140,16.18,16.18,16.18
Ohio,39,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,326,42981,7.58,7.58,7.58
Ohio,39,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,229,21212,10.8,10.8,10.8
Ohio,39,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,177,30557,5.79,5.79,5.79
Ohio,39,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,117,14329,8.17,8.17,8.17
Ohio,39,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,45,16034,2.81,2.81,2.81
Ohio,39,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,54,7074,7.63,7.63,7.63
Ohio,39,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,89,34002,2.62,2.62,2.62
Ohio,39,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,85,12373,6.87,6.87,6.87
Ohio,39,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,27,9843,2.74,2.74,2.74
Ohio,39,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,17,3713,4.58 (Unreliable),4.58,4.58
Ohio,39,25-29 years,25-29,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,12,2034,5.90 (Unreliable),5.9,5.9
Ohio,39,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,16,318,50.31 (Unreliable),50.31,50.31
Ohio,39,25-29 years,25-29,Unknown or Not Stated,Unk,Unknown or Not Stated,9,21,33,636.36,636.36,636.36
Ohio,39,30-34 years,30-34,8th grade or less,1,Vaginal,1,23,3697,6.22,6.22,6.22
Ohio,39,30-34 years,30-34,8th grade or less,1,Cesarean,2,13,720,18.06 (Unreliable),18.06,18.06
Ohio,39,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,48,4208,11.41,11.41,11.41
Ohio,39,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,43,2529,17,17,17
Ohio,39,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,174,20540,8.47,8.47,8.47
Ohio,39,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,129,12392,10.41,10.41,10.41
Ohio,39,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,134,20031,6.69,6.69,6.69
Ohio,39,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,101,12033,8.39,8.39,8.39
Ohio,39,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,72,13749,5.24,5.24,5.24
Ohio,39,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,50,7922,6.31,6.31,6.31
Ohio,39,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,87,39776,2.19,2.19,2.19
Ohio,39,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,88,18403,4.78,4.78,4.78
Ohio,39,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,49,21938,2.23,2.23,2.23
Ohio,39,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,56,9729,5.76,5.76,5.76
Ohio,39,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,11,6529,1.68 (Unreliable),1.68,1.68
Ohio,39,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,12,2496,4.81 (Unreliable),4.81,4.81
Ohio,39,30-34 years,30-34,Unknown or Not Stated,Unk,Vaginal,1,18,271,66.42 (Unreliable),66.42,66.42
Ohio,39,35-39 years,35-39,8th grade or less,1,Vaginal,1,15,1991,7.53 (Unreliable),7.53,7.53
Ohio,39,35-39 years,35-39,9th through 12th grade with no diploma,2,Vaginal,1,28,1584,17.68,17.68,17.68
Ohio,39,35-39 years,35-39,9th through 12th grade with no diploma,2,Cesarean,2,18,979,18.39 (Unreliable),18.39,18.39
Ohio,39,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,55,6759,8.14,8.14,8.14
Ohio,39,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,62,5137,12.07,12.07,12.07
Ohio,39,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,61,7443,8.2,8.2,8.2
Ohio,39,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,41,5586,7.34,7.34,7.34
Ohio,39,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,29,5282,5.49,5.49,5.49
Ohio,39,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,40,3907,10.24,10.24,10.24
Ohio,39,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,32,15059,2.12,2.12,2.12
Ohio,39,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,42,9234,4.55,4.55,4.55
Ohio,39,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,15,10123,1.48 (Unreliable),1.48,1.48
Ohio,39,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,32,6161,5.19,5.19,5.19
Ohio,39,40-44 years,40-44,High school graduate or GED completed,3,Vaginal,1,14,1260,11.11 (Unreliable),11.11,11.11
Ohio,39,40-44 years,40-44,High school graduate or GED completed,3,Cesarean,2,14,1021,13.71 (Unreliable),13.71,13.71
Ohio,39,40-44 years,40-44,"Some college credit, but not a degree",4,Cesarean,2,11,1090,10.09 (Unreliable),10.09,10.09
Ohio,39,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,15,2015,7.44 (Unreliable),7.44,7.44
Oklahoma,40,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,80,6312,12.67,12.67,12.67
Oklahoma,40,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,33,1582,20.86,20.86,20.86
Oklahoma,40,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,38,6051,6.28,6.28,6.28
Oklahoma,40,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,25,1723,14.51,14.51,14.51
Oklahoma,40,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,62,6734,9.21,9.21,9.21
Oklahoma,40,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,36,2697,13.35,13.35,13.35
Oklahoma,40,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,174,23545,7.39,7.39,7.39
Oklahoma,40,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,96,9043,10.62,10.62,10.62
Oklahoma,40,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,79,13408,5.89,5.89,5.89
Oklahoma,40,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,50,4805,10.41,10.41,10.41
Oklahoma,40,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,16,2692,5.94 (Unreliable),5.94,5.94
Oklahoma,40,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,10,1026,9.75 (Unreliable),9.75,9.75
Oklahoma,40,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,36,3654,9.85,9.85,9.85
Oklahoma,40,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,23,2043,11.26,11.26,11.26
Oklahoma,40,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,90,15623,5.76,5.76,5.76
Oklahoma,40,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,91,8243,11.04,11.04,11.04
Oklahoma,40,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,70,14141,4.95,4.95,4.95
Oklahoma,40,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,60,6946,8.64,8.64,8.64
Oklahoma,40,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,23,5516,4.17,4.17,4.17
Oklahoma,40,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,15,2488,6.03 (Unreliable),6.03,6.03
Oklahoma,40,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,27,11835,2.28,2.28,2.28
Oklahoma,40,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,38,4676,8.13,8.13,8.13
Oklahoma,40,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,11,1645,6.69 (Unreliable),6.69,6.69
Oklahoma,40,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,15,1245,12.05 (Unreliable),12.05,12.05
Oklahoma,40,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,37,6895,5.37,5.37,5.37
Oklahoma,40,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,41,4710,8.7,8.7,8.7
Oklahoma,40,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,45,8131,5.53,5.53,5.53
Oklahoma,40,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,46,5203,8.84,8.84,8.84
Oklahoma,40,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,18,3820,4.71 (Unreliable),4.71,4.71
Oklahoma,40,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,15,2292,6.54 (Unreliable),6.54,6.54
Oklahoma,40,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,24,10803,2.22,2.22,2.22
Oklahoma,40,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,26,5550,4.68,4.68,4.68
Oklahoma,40,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,19,2111,9.00 (Unreliable),9,9
Oklahoma,40,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,20,2232,8.96,8.96,8.96
Oklahoma,40,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,17,1891,8.99 (Unreliable),8.99,8.99
Oklahoma,40,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,17,2752,6.18 (Unreliable),6.18,6.18
Oklahoma,40,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,19,2406,7.90 (Unreliable),7.9,7.9
Oklahoma,40,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,19,2836,6.70 (Unreliable),6.7,6.7
Oklahoma,40,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,11,1711,6.43 (Unreliable),6.43,6.43
Oregon,41,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,25,2638,9.48,9.48,9.48
Oregon,41,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,14,2476,5.65 (Unreliable),5.65,5.65
Oregon,41,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,30,4259,7.04,7.04,7.04
Oregon,41,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,12,1242,9.66 (Unreliable),9.66,9.66
